hour,ambient_temp,battery_temp,soc,energy,efficiency
205,32.71295652613828,32.89008609139966,0.9,0.0,0.9114352173693085
206,33.406811479569505,33.5908795943652,0.9,0.0,0.9079659426021525
207,32.24254353800172,32.41496897338174,0.9,0.0,0.9137872823099914
208,34.190354741088946,34.382258288499834,0.9,0.0,0.9040482262945553
209,31.758228987110822,31.925811276981932,0.9,0.0,0.9162088550644458
210,29.90675778649066,30.05582536435557,0.9,0.0,0.9254662110675467
211,29.72074067490412,29.86794808165316,0.9,0.0,0.9263962966254794
212,27.52873338843789,27.65402072232227,0.9,0.0,0.9373563330578105
213,26.66757147312168,26.784247187852895,0.9,0.0,0.9416621426343915
214,26.92875783097164,27.048045409281357,0.9,0.0,0.9403562108451418
215,25.81870993406896,25.92689703340965,0.9,0.0,0.9459064503296551
216,25.29681848889661,25.399786673785574,0.9,0.0,0.948515907555517
217,24.933864410649303,25.033864410649304,0.9,0.0,0.95
218,24.824384682358573,24.924384682358575,0.9,0.0,0.95
219,25.594107475265243,25.700048550017897,0.9,0.0,0.9470294626236737
220,29.108512279188925,29.249597401980814,0.9,0.0,0.9294574386040553
221,28.075468834863344,28.20622352321198,0.9,0.0,0.9346226558256833
222,28.141699225127496,28.27311621737877,0.9,0.0,0.9342915038743624
223,28.948978996008645,29.088468785968733,0.9,0.0,0.9302551050199568
224,29.961370397527183,30.110984101502456,0.9,0.0,0.9251931480123641
225,30.97619337507541,31.135955308826166,0.9,0.0,0.920119033124623
226,33.61117060570923,33.797282311766324,0.9,0.0,0.9069441469714538
227,34.09243990911944,34.283364308210636,0.9,0.0,0.9045378004544028
228,32.45647188856891,32.631036607454604,0.9,0.0,0.9127176405571554
229,31.85234208459437,32.02086550544031,0.9,0.0,0.9157382895770281
230,33.39411893286763,33.578060122196305,0.9,0.0,0.9080294053356618
231,31.684716530465103,31.851563695769755,0.9,0.0,0.9165764173476745
232,33.50741295441273,33.692487083956856,0.9,0.0,0.9074629352279363
233,32.00583712212827,32.17589549334955,0.9,0.0,0.9149708143893586
234,29.05201742508805,29.19253759933893,0.9,0.0,0.9297399128745597
235,29.209369078934177,29.35146276972352,0.9,0.0,0.9289531546053291
