timestamp,hour,ambient_temp,solar_irradiance,demand_kw,solar_generation_kw,battery_soc,battery_temp,battery_action,battery_power_kw,grid_import_kw,grid_export_kw,self_consumption_kw,electricity_price,cost_import_brl,revenue_export_brl,net_cost_brl
2024-01-28 16:00:00,328,31.00286922052502,0.035824846467385645,104.99153201503165,5.94398862908697,0.13757418647687586,25.0,hold,0.0,99.04754338594468,0,5.94398862908697,0.35,34.66664018508064,0.0,34.66664018508064
2024-01-28 17:00:00,329,29.824079115853106,0.04378970219069525,97.69418512548796,7.300602780695451,0.13757418647687586,25.0,hold,0.0,90.3935823447925,0,7.300602780695451,0.35,31.637753820677375,0.0,31.637753820677375
2024-01-28 18:00:00,330,29.9613696262852,0.0,110.68229880652045,0.0,0.13757418647687586,25.0,hold,0.0,110.68229880652045,0,0.0,0.35,38.73880458228216,0.0,38.73880458228216
2024-01-28 19:00:00,331,28.446504323912496,0.0,30.697696575575396,0.0,0.13757418647687586,25.0,hold,0.0,30.697696575575396,0,0.0,0.35,10.744193801451388,0.0,10.744193801451388
2024-01-28 20:00:00,332,28.63296241752797,0.0,28.91833185647172,0.0,0.13757418647687586,25.0,hold,0.0,28.91833185647172,0,0.0,0.35,10.121416149765102,0.0,10.121416149765102
2024-01-28 21:00:00,333,26.804763336222535,0.0,29.19964969664812,0.0,0.13757418647687586,25.0,hold,0.0,29.19964969664812,0,0.0,0.35,10.219877393826842,0.0,10.219877393826842
2024-01-28 22:00:00,334,25.503395362747018,0.0,31.380465768310543,0.0,0.13757418647687586,25.0,hold,0.0,31.380465768310543,0,0.0,0.35,10.983163018908689,0.0,10.983163018908689
2024-01-28 23:00:00,335,25.214218979339698,0.0,31.824124160551285,0.0,0.13757418647687586,25.0,hold,0.0,31.824124160551285,0,0.0,0.35,11.138443456192949,0.0,11.138443456192949
2024-01-29 00:00:00,336,24.46581508488424,0.0,148.1866645111673,0.0,0.13757418647687586,25.0,hold,0.0,148.1866645111673,0,0.0,0.45,66.68399903002529,0.0,66.68399903002529
2024-01-29 01:00:00,337,24.978777777505872,0.0,156.00540075638324,0.0,0.13757418647687586,25.0,hold,0.0,156.00540075638324,0,0.0,0.45,70.20243034037246,0.0,70.20243034037246
