hour,ambient_temp,battery_temp,soc,energy,efficiency
397,32.70607161933794,32.88313233553132,0.9,0.0,0.9114696419033103
398,33.227966056724235,33.410245717291474,0.9,0.0,0.9088601697163787
399,35.03582092832228,35.236179137605504,0.9,0.0,0.8998208953583886
400,32.28292338754427,32.45575262141971,0.9,0.0,0.9135853830622785
401,31.106737379572778,31.267804753368505,0.9,0.0,0.9194663131021361
402,31.88225994126415,32.05108254067679,0.9,0.0,0.9155887002936792
403,30.55796147406227,30.713541088802895,0.9,0.0,0.9222101926296886
404,28.58379560646383,28.719633562528468,0.9,0.0,0.9320810219676808
405,27.460775113359595,27.58538286449319,0.9,0.0,0.9376961244332019
406,28.414239188965677,28.548381580855335,0.9,0.0,0.9329288040551715
407,25.00458942794397,25.10463532222341,0.9,0.0,0.9499770528602801
408,27.36505251107439,27.488703036185132,0.9,0.0,0.938174737444628
409,25.98896138177775,26.098850995595527,0.9,0.0,0.9450551930911112
410,25.38432444259914,25.488167687025133,0.9,0.0,0.9480783777870042
411,27.38646577816961,27.510330435951307,0.9,0.0,0.9380676711091519
412,27.808964262740403,27.937053905367808,0.9,0.0,0.935955178686298
413,28.52501554486475,28.6602657003134,0.9,0.0,0.9323749222756762
414,27.049339134693525,27.169832526040462,0.9,0.0,0.9397533043265324
415,30.11462894359241,30.265775233028336,0.9,0.0,0.9244268552820379
416,29.95770374214644,30.107280779567905,0.9,0.0,0.9252114812892678
417,31.691197349243595,31.85810932273603,0.9,0.0,0.916544013253782
418,32.25356254323614,32.4260981686685,0.9,0.0,0.9137321872838192
419,32.11811945637378,32.28930065093752,0.9,0.0,0.9144094027181311
420,33.0388135647181,33.219201700365275,0.9,0.0,0.9098059321764095
421,33.14344504001611,33.32487949041627,0.9,0.0,0.9092827747999194
422,33.22517890828296,33.40743069736579,0.9,0.0,0.9088741054585852
423,32.10919191180134,32.28028383091935,0.9,0.0,0.9144540404409932
424,30.9371766853424,31.096548452195826,0.9,0.0,0.920314116573288
425,30.85152320313656,31.010038435167925,0.9,0.0,0.9207423839843172
426,31.711124838341046,31.878236086724456,0.9,0.0,0.9164443758082947
427,31.27421791601202,31.43696009517214,0.9,0.0,0.9186289104199399
428,27.418413796684767,27.542597934651614,0.9,0.0,0.9379079310165761
429,28.20744061398604,28.3395150201259,0.9,0.0,0.9339627969300698
430,26.895040959946208,27.01399136954567,0.9,0.0,0.9405247952002689
431,27.70421582131369,27.831257979526825,0.9,0.0,0.9364789208934315
432,25.939593948244877,26.048989887727327,0.9,0.0,0.9453020302587756
433,26.245119534827005,26.357570730175276,0.9,0.0,0.943774402325865
434,25.619106074544188,25.72529713528963,0.9,0.0,0.946904469627279
435,26.144008330933257,26.25544841424259,0.9,0.0,0.9442799583453336
436,27.86336115560744,27.991994767163515,0.9,0.0,0.9356831942219628
437,27.768309898095293,27.895992997076245,0.9,0.0,0.9361584505095235
438,29.307740784734225,29.45081819258157,0.9,0.0,0.9284612960763289
439,29.48193408166797,29.626753422484647,0.9,0.0,0.9275903295916601
440,31.293410887537163,31.456344996412536,0.9,0.0,0.9185329455623141
441,29.93592124396706,30.08528045640673,0.9,0.0,0.9253203937801646
442,30.17923806552041,30.331030446175614,0.9,0.0,0.9241038096723979
443,33.072873122854666,33.253601854083215,0.9,0.0,0.9096356343857266
444,34.079986298256664,34.27078616123923,0.9,0.0,0.9046000685087167
445,34.031027137328444,34.22133740870173,0.9,0.0,0.9048448643133578
446,32.94697008640728,33.12643978727136,0.9,0.0,0.9102651495679636
447,31.75553382846039,31.923089166744994,0.9,0.0,0.916222330857698
448,30.797345647178908,30.955319103650698,0.9,0.0,0.9210132717641054
449,31.97329775176341,32.143030729281044,0.9,0.0,0.9151335112411829
450,28.06272074132133,28.19334794873454,0.9,0.0,0.9346863962933933
451,28.322153260716814,28.455374793323983,0.9,0.0,0.9333892336964159
452,28.371495674779045,28.505210631526836,0.9,0.0,0.9331425216261048
453,27.83996004580272,27.968359646260748,0.9,0.0,0.9358001997709864
454,26.8676349044131,26.98631125345723,0.9,0.0,0.9406618254779344
455,27.09961287895814,27.220609007747722,0.9,0.0,0.9395019356052092
456,25.503151428543124,25.608182942828556,0.9,0.0,0.9474842428572844
457,27.56140325158756,27.687017284103437,0.9,0.0,0.9371929837420622
458,26.299742230557445,26.41273965286302,0.9,0.0,0.9435012888472127
459,25.670570354007317,25.77727605754739,0.9,0.0,0.9466471482299633
460,27.74931669259735,27.876809859523323,0.9,0.0,0.9362534165370132
461,29.08571532800395,29.226572481283988,0.9,0.0,0.9295714233599802
462,29.77636630694168,29.924129970011094,0.9,0.0,0.9261181684652916
463,29.667613622019783,29.81428975823998,0.9,0.0,0.9266619318899011
464,30.286876963329227,30.43974573296252,0.9,0.0,0.9235656151833538
465,29.7004061839838,29.84741024582364,0.9,0.0,0.926497969080081
466,30.637654257795248,30.7940308003732,0.9,0.0,0.9218117287110237
467,32.782231989039346,32.96005430892974,0.9,0.0,0.9110888400548032
468,32.42695067233486,32.60122017905821,0.9,0.0,0.9128652466383257
469,32.236274405652885,32.40863714970941,0.9,0.0,0.9138186279717355
470,32.161377197871,32.33299096984971,0.9,0.0,0.914193114010645
471,33.680704178497926,33.86751122028291,0.9,0.0,0.9065964791075103
472,32.812062123039944,32.99018274427034,0.9,0.0,0.9109396893848002
473,31.39741287802536,31.561387006805614,0.9,0.0,0.9180129356098732
474,30.342702479321886,30.496129504115107,0.9,0.0,0.9232864876033905
475,29.597088661479013,29.743059548093804,0.9,0.0,0.9270145566926049
476,29.354707902706043,29.498254981733105,0.9,0.0,0.9282264604864697
477,29.084463195223027,29.225307827175257,0.9,0.0,0.9295776840238849
478,27.659449503939044,27.786043998978435,0.9,0.0,0.9367027524803048
479,27.122158237670018,27.24337982004672,0.9,0.0,0.9393892088116499
480,25.87770233142398,25.98647935473822,0.9,0.0,0.9456114883428801
481,24.833722963271967,24.93372296327197,0.9,0.0,0.95
482,26.098637836747997,26.209624215115475,0.9,0.0,0.94450681081626
483,25.730227965759727,25.837530245417327,0.9,0.0,0.9463488601712013
484,26.55338984295357,26.668923741383107,0.9,0.0,0.9422330507852321
485,29.15903643038516,29.300626794689013,0.9,0.0,0.9292048178480742
486,27.52433468248392,27.64957802930876,0.9,0.0,0.9373783265875804
487,27.07163393975316,27.19235027915069,0.9,0.0,0.9396418303012342
488,30.813715656262342,30.971852812824967,0.9,0.0,0.9209314217186882
489,31.333076174288006,31.496406936030887,0.9,0.0,0.91833461912856
490,32.11687594266322,32.288044702089856,0.9,0.0,0.9144156202866839
491,33.39227762568067,33.57620040193748,0.9,0.0,0.9080386118715966
492,32.755669334709,32.93322602805609,0.9,0.0,0.911221653326455
493,34.70704184276677,34.90411226119444,0.9,0.0,0.9014647907861661
494,34.00013195367779,34.19013327321456,0.9,0.0,0.904999340231611
495,32.18096904495647,32.352778735406034,0.9,0.0,0.9140951547752176
496,32.65608091100552,32.832641720115575,0.9,0.0,0.9117195954449724
497,31.924304439465,32.09354748385965,0.9,0.0,0.915378477802675
498,31.29121854183889,31.45413072725728,0.9,0.0,0.9185439072908055
499,30.17469483465844,30.326441783005023,0.9,0.0,0.9241265258267077
500,27.103575438298563,27.22461119268155,0.9,0.0,0.9394821228085072
501,28.65137692997341,28.787890699273145,0.9,0.0,0.9317431153501329
502,28.62584216590593,28.762100587564987,0.9,0.0,0.9318707891704703
503,26.67659354698185,26.793359482451667,0.9,0.0,0.9416170322650907
504,24.894683179601717,24.99468317960172,0.9,0.0,0.95
505,28.16513082089639,28.296782129105356,0.9,0.0,0.934174345895518
506,25.148668470300965,25.250155155003974,0.9,0.0,0.9492566576484951
507,25.74167950025933,25.849096295261923,0.9,0.0,0.9462916024987033
508,26.32492210838532,26.438171329469174,0.9,0.0,0.9433753894580733
509,28.45852433653877,28.59310957990416,0.9,0.0,0.9327073783173061
510,27.885631034717136,28.014487345064307,0.9,0.0,0.9355718448264143
511,30.25537801842316,30.40793179860739,0.9,0.0,0.9237231099078842
512,28.90351915832029,29.042554349903494,0.9,0.0,0.9304824042083986
513,30.854605795934845,31.013151853894193,0.9,0.0,0.9207269710203257
514,30.66492361645873,30.821572852623316,0.9,0.0,0.9216753819177063
515,33.58267529157318,33.76850204448891,0.9,0.0,0.9070866235421341
516,31.19979340332701,31.36179133736028,0.9,0.0,0.9190010329833649
517,32.18327403475378,32.35510677510132,0.9,0.0,0.914083629826231
518,34.15638604860354,34.34794990908957,0.9,0.0,0.9042180697569823
519,33.33563525345396,33.5189916059885,0.9,0.0,0.9083218237327302
520,33.29087720006202,33.47378597206264,0.9,0.0,0.9085456139996898
521,30.21579321900431,30.367951151194355,0.9,0.0,0.9239210339049784
522,29.92370246208799,30.072939486708872,0.9,0.0,0.92538148768956
523,28.782851065266133,28.920679575918793,0.9,0.0,0.9310857446736693
524,29.06688309110686,29.207551922017927,0.9,0.0,0.9296655845444657
525,27.055265361546653,27.17581801516212,0.9,0.0,0.9397236731922667
526,27.512773203505603,27.63790093554066,0.9,0.0,0.9374361339824719
527,27.22812788784752,27.350409166725996,0.9,0.0,0.9388593605607624
528,25.625814379096308,25.73207252288727,0.9,0.0,0.9468709281045185
529,25.71120190137308,25.81831392038681,0.9,0.0,0.9464439904931345
530,27.93171105264792,28.0610281631744,0.9,0.0,0.9353414447367604
531,24.34936722502336,24.449367225023362,0.9,0.0,0.95
532,25.993774004976288,26.10371174502605,0.9,0.0,0.9450311299751185
533,28.081290806521547,28.212103714586764,0.9,0.0,0.9345935459673922
534,29.0503200888342,29.190823289722545,0.9,0.0,0.929748399555829
535,30.159587102633648,30.311182973659985,0.9,0.0,0.9242020644868317
536,29.2411173340856,29.38352850742646,0.9,0.0,0.9287944133295719
537,30.792732164758032,30.950659486405613,0.9,0.0,0.9210363391762098
538,31.407937231885263,31.572016604204116,0.9,0.0,0.9179603138405736
539,33.40174014667098,33.58575754813769,0.9,0.0,0.907991299266645
540,32.85615194705848,33.03471346652906,0.9,0.0,0.9107192402647075
541,34.00297439256555,34.193004136491204,0.9,0.0,0.9049851280371722
542,32.67624977863006,32.85301227641636,0.9,0.0,0.9116187511068496
543,32.12022372499274,32.29142596224267,0.9,0.0,0.9143988813750362
544,31.54029808692725,31.705701067796525,0.9,0.0,0.9172985095653637
545,30.277021747647076,30.42979196512355,0.9,0.0,0.9236148912617645
546,31.01859704142564,31.178783011839897,0.9,0.0,0.9199070147928717
547,28.74046834562447,28.877873029080718,0.9,0.0,0.9312976582718776
548,29.172544884727547,29.31427033357482,0.9,0.0,0.9291372755763623
549,28.51151911057135,28.646634301677064,0.9,0.0,0.9324424044471432
550,26.705581715981864,26.822637533141684,0.9,0.0,0.9414720914200906
551,27.41271683771431,27.536844006091453,0.9,0.0,0.9379364158114284
552,24.73882569352529,24.83882569352529,0.9,0.0,0.95
553,26.93498437215185,27.054334215873368,0.9,0.0,0.9403250781392407
554,25.6227780864676,25.729005867332276,0.9,0.0,0.946886109567662
555,26.18481105071734,26.296659161224515,0.9,0.0,0.9440759447464132
556,25.71452568841537,25.821670945299523,0.9,0.0,0.9464273715579231
557,26.32220814282719,26.435430224255462,0.9,0.0,0.943388959285864
558,28.28283906546647,28.415667456121135,0.9,0.0,0.9335858046726676
559,29.52441060553011,29.669654711585412,0.9,0.0,0.9273779469723494
560,30.6539161073138,30.81045526838694,0.9,0.0,0.9217304194634309
561,30.95434598587362,31.113889445732354,0.9,0.0,0.9202282700706319
562,31.18186337252533,31.343682006250585,0.9,0.0,0.9190906831373733
563,31.40527078552501,31.56932349338026,0.9,0.0,0.9179736460723749
564,33.361576838942426,33.54519260733185,0.9,0.0,0.9081921158052878
565,32.43509778167623,32.60944875949299,0.9,0.0,0.9128245110916188
566,33.8658082797955,34.05446636259346,0.9,0.0,0.9056709586010224
567,32.403988632717926,32.578028519045105,0.9,0.0,0.9129800568364104
568,32.67139780275596,32.84811178078352,0.9,0.0,0.9116430109862201
569,30.107619343504165,30.258695536939207,0.9,0.0,0.9244619032824791
570,30.38320183886321,30.537033857251842,0.9,0.0,0.9230839908056839
571,30.18294380168872,30.334773239705605,0.9,0.0,0.9240852809915564
572,29.375464619393703,29.51921926558764,0.9,0.0,0.9281226769030314
573,29.000937549959357,29.14094692545895,0.9,0.0,0.9299953122502032
574,25.54504905253053,25.650499543055837,0.9,0.0,0.9472747547373473
575,25.75587900395765,25.863437793997225,0.9,0.0,0.9462206049802118
576,25.16076148795321,25.262369102832743,0.9,0.0,0.9491961925602339
577,26.05261318736939,26.163139319243083,0.9,0.0,0.9447369340631531
578,27.236879614670208,27.35924841081691,0.9,0.0,0.9388156019266489
579,26.887991370156406,27.006871283857972,0.9,0.0,0.9405600431492179
580,26.82476131340957,26.943008926543666,0.9,0.0,0.9408761934329521
581,27.46967709000502,27.594373860905073,0.9,0.0,0.9376516145499748
582,29.4016972746167,29.54571424736287,0.9,0.0,0.9279915136269165
583,28.887987106058365,29.02686697711895,0.9,0.0,0.9305600644697082
584,30.28196800339163,30.434787683425547,0.9,0.0,0.9235901599830418
585,32.11291650647443,32.28404567153917,0.9,0.0,0.9144354174676278
586,31.434428226338564,31.59877250860195,0.9,0.0,0.9178278588683071
587,32.179370362851344,32.35116406647986,0.9,0.0,0.9141031481857432
588,33.862878073153475,34.05150685388501,0.9,0.0,0.9056856096342326
589,33.709150446643264,33.896241951109694,0.9,0.0,0.9064542477667836
590,34.6577579236191,34.85433550285529,0.9,0.0,0.9017112103819045
591,33.60591913737596,33.79197832874972,0.9,0.0,0.9069704043131201
592,31.298553963889628,31.461539503528524,0.9,0.0,0.9185072301805518
593,32.44705811733187,32.62152869850519,0.9,0.0,0.9127647094133406
594,30.724082194200136,30.881323016142137,0.9,0.0,0.9213795890289993
595,27.07280824976106,27.19353633225867,0.9,0.0,0.9396359587511947
596,29.782923114315132,29.930752345458284,0.9,0.0,0.9260853844284243
597,26.3898691310517,26.503767822362217,0.9,0.0,0.9430506543447414
598,27.54435721607325,27.669800788233985,0.9,0.0,0.9372782139196337
599,27.97048396221933,28.100188801841522,0.9,0.0,0.9351475801889033
600,26.468968726023714,26.583658413283953,0.9,0.0,0.9426551563698814
601,23.86961317313378,23.96961317313378,0.9,0.0,0.95
602,26.968284434938585,27.087967279287973,0.9,0.0,0.940158577825307
603,27.261907450099404,27.384526524600396,0.9,0.0,0.938690462749503
604,26.525874299012983,26.641133042003112,0.9,0.0,0.942370628504935
605,27.010880197861475,27.13098899984009,0.9,0.0,0.9399455990106926
606,28.670085764708364,28.80678662235545,0.9,0.0,0.9316495711764581
607,29.732381835650628,29.879705654007136,0.9,0.0,0.9263380908217468
608,29.1371100595024,29.278481160097424,0.9,0.0,0.929314449702488
609,31.847363281796472,32.01583691461444,0.9,0.0,0.9157631835910176
610,32.07201053553286,32.24273064088819,0.9,0.0,0.9146399473223357
611,31.764507267923516,31.93215234060275,0.9,0.0,0.9161774636603823
612,33.959533339837,34.149128673235374,0.9,0.0,0.9052023333008149
613,32.134647061055986,32.305993531666545,0.9,0.0,0.9143267646947201
614,32.949323653535906,33.12881689007126,0.9,0.0,0.9102533817323204
615,33.65338284088989,33.83991666929879,0.9,0.0,0.9067330857955505
616,31.605518051964346,31.771573232483988,0.9,0.0,0.9169724097401782
617,31.403806968194797,31.567845037876744,0.9,0.0,0.9179809651590259
618,32.41391380570398,32.588052943761014,0.9,0.0,0.9129304309714801
619,30.14398183054948,30.295421648854976,0.9,0.0,0.9242800908472526
620,29.91091243390988,30.060021558248977,0.9,0.0,0.9254454378304505
621,26.715026985187407,26.83217725503928,0.9,0.0,0.9414248650740629
622,27.67043232250197,27.79713664572699,0.9,0.0,0.9366478383874901
623,25.10836379957651,25.209447437572273,0.9,0.0,0.9494581810021174
624,27.92560349665161,28.054859531618128,0.9,0.0,0.9353719825167419
625,24.67857801287068,24.778578012870682,0.9,0.0,0.95
626,27.368795047480088,27.492482997954887,0.9,0.0,0.9381560247625995
627,27.19592723364307,27.317886505979498,0.9,0.0,0.9390203638317847
628,25.487231766309154,25.592104083972245,0.9,0.0,0.9475638411684542
629,27.277959649132157,27.400739245623477,0.9,0.0,0.9386102017543392
630,26.72988920322832,26.847188095260606,0.9,0.0,0.9413505539838584
631,28.673843868324614,28.81058230700786,0.9,0.0,0.9316307806583769
632,29.87858225825821,30.02736808084079,0.9,0.0,0.9256070887087089
633,30.18402713607535,30.335867407436105,0.9,0.0,0.9240798643196232
634,33.48463981019928,33.66948620830128,0.9,0.0,0.9075768009490035
635,32.005034118622376,32.1750844598086,0.9,0.0,0.9149748294068881
636,32.332036800605614,32.50535716861167,0.9,0.0,0.9133398159969719
637,33.765496756153794,33.95315172371533,0.9,0.0,0.906172516219231
638,32.09693942059184,32.26790881479776,0.9,0.0,0.9145153028970407
639,31.930468020207275,32.099772700409346,0.9,0.0,0.9153476598989636
640,31.03785362623349,31.198232162495824,0.9,0.0,0.9198107318688326
641,31.32236561736813,31.485589273541812,0.9,0.0,0.9183881719131592
642,30.323610785724703,30.47684689358195,0.9,0.0,0.9233819460713765
643,28.80047687422927,28.93848164297156,0.9,0.0,0.9309976156288536
644,29.830231221103155,29.978533533314188,0.9,0.0,0.9258488438944842
645,27.24996704579611,27.372466716254074,0.9,0.0,0.9387501647710194
646,27.35332606707155,27.476859327742265,0.9,0.0,0.9382333696646422
647,25.807454935975624,25.91552948533538,0.9,0.0,0.9459627253201218
648,25.186022665705064,25.287882892362113,0.9,0.0,0.9490698866714746
649,26.58900919742212,26.70489928939634,0.9,0.0,0.9420549540128894
650,25.96570312826234,26.075360159544964,0.9,0.0,0.9451714843586883
651,26.391158691862405,26.50507027878103,0.9,0.0,0.9430442065406879
652,27.134494289604557,27.255839232500602,0.9,0.0,0.9393275285519772
653,26.511591608293077,26.62670752437601,0.9,0.0,0.9424420419585345
654,29.10416588367672,29.245207542513487,0.9,0.0,0.9294791705816163
655,28.935070474336737,29.074421179080105,0.9,0.0,0.9303246476283162
656,31.38964600198616,31.553542462006025,0.9,0.0,0.9180517699900691
657,31.790581225834472,31.958487038092816,0.9,0.0,0.9160470938708276
658,32.36778479570232,32.541462643659344,0.9,0.0,0.9131610760214883
659,32.08767331924734,32.25855005243981,0.9,0.0,0.9145616334037633
660,31.97172144108908,32.14143865549997,0.9,0.0,0.9151413927945545
661,33.62016961764144,33.80637131381785,0.9,0.0,0.9068991519117928
662,31.643161526237336,31.809593141499708,0.9,0.0,0.9167841923688133
663,31.20715319989467,31.369224731893617,0.9,0.0,0.9189642340005266
664,31.305599322149924,31.46865531537142,0.9,0.0,0.9184720033892504
665,32.771711108595944,32.949428219681906,0.9,0.0,0.9111414444570203
666,31.314256941420226,31.477399510834427,0.9,0.0,0.9184287152928988
667,29.052463898515683,29.192988537500838,0.9,0.0,0.9297376805074216
668,29.10040647597417,29.241410540733913,0.9,0.0,0.9294979676201292
669,28.021049129674655,28.151259620971402,0.9,0.0,0.9348947543516267
670,26.359170488505452,26.472762193390505,0.9,0.0,0.9432041475574727
671,24.590063666310563,24.690063666310564,0.9,0.0,0.95
672,26.546858992709133,26.662327582636223,0.9,0.0,0.9422657050364542
673,26.37830739616001,26.49209047012161,0.9,0.0,0.9431084630191999
674,26.53019153614055,26.645493451501956,0.9,0.0,0.9423490423192972
675,25.05340951170472,25.15394360682177,0.9,0.0,0.9497329524414764
676,28.030361555171776,28.160665170723494,0.9,0.0,0.9348481922241411
677,27.133114620920825,27.254445767130033,0.9,0.0,0.9393344268953958
678,28.6714451578526,28.808159609431126,0.9,0.0,0.9316427742107369
679,28.65593268777185,28.792492014649568,0.9,0.0,0.9317203365611407
680,30.593993337804623,30.74993327118267,0.9,0.0,0.9220300333109769
681,30.70179531792022,30.85881327109942,0.9,0.0,0.9214910234103989
682,33.57068554024713,33.756392395649605,0.9,0.0,0.9071465722987643
683,32.84695259477996,33.025422120727754,0.9,0.0,0.9107652370261001
684,33.28067723335362,33.46348400568716,0.9,0.0,0.9085966138332319
685,33.06070035462564,33.241307358171895,0.9,0.0,0.9096964982268718
686,33.07626856009902,33.257031245700006,0.9,0.0,0.9096186571995049
687,32.70941793456678,32.886512113912445,0.9,0.0,0.911452910327166
688,31.965387127199417,32.13504099847141,0.9,0.0,0.9151730643640029
689,31.810571990594774,31.978677710500722,0.9,0.0,0.915947140047026
690,30.433481409357487,30.58781622345106,0.9,0.0,0.9228325929532125
691,29.06744305351796,29.20811748405314,0.9,0.0,0.9296627847324102
692,27.463118968262027,27.587750157944647,0.9,0.0,0.9376844051586898
693,28.752858464803424,28.89038704945146,0.9,0.0,0.9312357076759828
694,28.03555784274661,28.165913421174075,0.9,0.0,0.9348222107862669
695,25.771391327425267,25.87910524069952,0.9,0.0,0.9461430433628736
696,25.005284525130797,25.105337370382106,0.9,0.0,0.949973577374346
697,24.312100475168155,24.412100475168156,0.9,0.0,0.95
698,27.300756971964415,27.423764541684058,0.9,0.0,0.9384962151401779
699,26.43275270392264,26.547080230961868,0.9,0.0,0.9428362364803867
700,28.85729497398502,28.99586792372487,0.9,0.0,0.9307135251300749
701,28.45427987225283,28.588822670975357,0.9,0.0,0.9327286006387359
702,27.97736730435383,28.107140977397368,0.9,0.0,0.9351131634782308
703,29.25308518616505,29.3956160380267,0.9,0.0,0.9287345740691747
704,31.08817263659263,31.249054362958557,0.9,0.0,0.9195591368170368
705,32.264102321888004,32.43674334510688,0.9,0.0,0.9136794883905599
706,33.656987214494364,33.84355708663931,0.9,0.0,0.9067150639275281
707,31.98312198109216,32.152953200903085,0.9,0.0,0.9150843900945391
708,33.47562355204575,33.66037978756621,0.9,0.0,0.9076218822397712
709,33.613942642834246,33.80008206926259,0.9,0.0,0.9069302867858288
710,32.262317425776985,32.43494060003476,0.9,0.0,0.913688412871115
711,32.66067415534128,32.8372808968947,0.9,0.0,0.9116966292232935
712,30.83451069755441,30.992855804529956,0.9,0.0,0.9208274465122279
713,31.68992393904345,31.856823178433885,0.9,0.0,0.9165503803047828
714,29.97643280823225,30.126197136314573,0.9,0.0,0.9251178359588387
715,29.15075234402982,29.29225986747012,0.9,0.0,0.9292462382798509
716,28.399431333123974,28.533425646455214,0.9,0.0,0.9330028433343801
717,26.690899483539663,26.80780847837506,0.9,0.0,0.9415455025823016
718,27.079945822180985,27.200745280402796,0.9,0.0,0.939600270889095
719,27.215527068939405,27.3376823396288,0.9,0.0,0.9389223646553029
720,24.76040846784344,24.860408467843442,0.9,0.0,0.95
