industrial_demand_kw,on_site_generation_kw,power_from_grid_kw,battery_soc,h2_storage_level,action_battery_kw,action_electrolyzer_kw,action_fuel_cell_kw,total_cost,grid_price,cost_score,resilience_score,sustainability_score,cumulative_cost
537.6386510711806,367.45103774033015,171.60433093600773,0.0,0.0,-17.177505791187286,5.194631218910217,80.0,14.567080637581842,339.3853050243951,-14.567080637581842,-400.0,13.669070741407003,14.567080637581842
520.9828614154643,385.275680014336,137.2056582233962,0.0,0.0,-17.206285893917084,5.4944150149822235,80.0,11.648888425916395,339.3853050243951,-11.648888425916395,-400.0,14.790339895925793,26.215969063498235
541.5987816628381,380.36546173527023,162.78617294967722,0.0,0.0,-17.134858667850494,5.693794414401054,80.0,13.819573005180583,339.3853050243951,-13.819573005180583,-400.0,14.046023536739028,40.03554206867882
564.5594046235911,374.37296742355153,191.74218040396136,0.0,0.0,-17.128898203372955,5.704391747713089,80.0,16.276398311629865,339.3853050243951,-16.276398311629865,-400.0,13.262482720420088,56.311940380308684
518.4676449874951,355.13227567862606,164.66287674378987,0.0,0.0,-16.962438821792603,4.867527261376381,80.0,13.97767769964598,339.3853050243951,-13.97767769964598,-400.0,13.699303287756424,70.28961807995466
518.4680756335921,372.0433390517295,147.75926612126347,0.0,0.0,-16.986583173274994,4.89327497780323,80.0,12.543503548383446,339.3853050243951,-12.543503548383446,-400.0,14.35163924402,82.8331216283381
566.0331106097253,383.8873075403733,183.70164055698461,0.0,0.0,-17.128700017929077,5.704737454652786,80.0,15.594188515916667,339.3853050243951,-15.594188515916667,-400.0,13.564129035732684,98.42731014425478
544.7397817347334,374.99929068725567,171.2892572567983,0.0,0.0,-17.142897844314575,5.678809434175491,80.0,14.541008036421747,339.3853050243951,-14.541008036421747,-400.0,13.768015601616753,112.96831818067652
512.2950619045655,382.3741752788034,131.2815599815474,0.0,0.0,-17.065490782260895,4.989135637879372,80.0,11.145561436382899,339.3853050243951,-11.145561436382899,-400.0,14.927888387494752,124.11387961705941
538.8412107879113,389.35742332821496,151.03923866859128,0.0,0.0,-17.129512131214142,5.703321099281311,80.0,12.822901777592541,339.3853050243951,-12.822901777592541,-400.0,14.451657205612902,136.93678139465194
512.4539318725037,378.8446703485582,134.94997619669522,0.0,0.0,-17.006847262382507,4.915953800082207,80.0,11.456713282001315,339.3853050243951,-11.456713282001315,-400.0,14.785511312763743,148.39349467665326
512.3932854089908,380.8786414918927,132.86499188576312,0.0,0.0,-17.036408185958862,4.951275885105133,80.0,11.2798581893967,339.3853050243951,-11.2798581893967,-400.0,14.86665232889914,159.67335286604995
530.9563869348132,372.378936534554,159.99153710380892,0.0,0.0,-17.173941433429718,5.18498457968235,80.0,13.581764588842255,339.3853050243951,-13.581764588842255,-400.0,14.026724066143379,173.2551174548922
474.42334117422695,392.7868395548463,82.77486546570435,0.0,0.0,-16.54721051454544,4.174000769853592,80.0,7.028835060339453,339.3853050243951,-7.028835060339453,-400.0,46.558495565697704,180.28395251523165
479.3641776625549,389.32471982013885,91.1839680113369,0.0,0.0,-16.58174693584442,4.196537286043167,80.0,7.7423472500601696,339.3853050243951,-7.7423472500601696,-400.0,46.243379791895975,188.0262997652918
